order_customer_id,order_id,order_date,order_status
10372,4503,2013-08-21 00:00:00.0,CLOSED
9816,4504,2013-08-21 00:00:00.0,CLOSED
5446,4505,2013-08-21 00:00:00.0,PENDING
494,4506,2013-08-21 00:00:00.0,PENDING
6477,4507,2013-08-21 00:00:00.0,COMPLETE
1902,4508,2013-08-21 00:00:00.0,PENDING
7070,4509,2013-08-21 00:00:00.0,PENDING_PAYMENT
8368,4510,2013-08-21 00:00:00.0,PENDING_PAYMENT
5367,4511,2013-08-21 00:00:00.0,PROCESSING
5787,4512,2013-08-21 00:00:00.0,CLOSED
3727,4513,2013-08-21 00:00:00.0,COMPLETE
6161,4514,2013-08-21 00:00:00.0,PENDING
8481,4515,2013-08-21 00:00:00.0,COMPLETE
9297,4516,2013-08-21 00:00:00.0,CLOSED
2609,4517,2013-08-21 00:00:00.0,PENDING_PAYMENT
6981,4518,2013-08-21 00:00:00.0,CLOSED
9203,4519,2013-08-21 00:00:00.0,COMPLETE
1588,4520,2013-08-21 00:00:00.0,CLOSED
2402,4521,2013-08-21 00:00:00.0,COMPLETE
10550,4522,2013-08-21 00:00:00.0,COMPLETE
952,4523,2013-08-21 00:00:00.0,COMPLETE
7694,4524,2013-08-21 00:00:00.0,COMPLETE
2731,4525,2013-08-21 00:00:00.0,CANCELED
3081,4526,2013-08-21 00:00:00.0,PROCESSING
8586,4527,2013-08-21 00:00:00.0,PENDING
12027,4528,2013-08-21 00:00:00.0,COMPLETE
3061,4529,2013-08-21 00:00:00.0,CANCELED
12347,4530,2013-08-21 00:00:00.0,PROCESSING
4360,4531,2013-08-21 00:00:00.0,PROCESSING
5002,4532,2013-08-21 00:00:00.0,PENDING_PAYMENT
10103,4533,2013-08-21 00:00:00.0,COMPLETE
7606,4534,2013-08-21 00:00:00.0,COMPLETE
10589,4535,2013-08-21 00:00:00.0,COMPLETE
1903,4536,2013-08-21 00:00:00.0,COMPLETE
1794,4537,2013-08-21 00:00:00.0,COMPLETE
5352,4538,2013-08-21 00:00:00.0,CLOSED
4916,4539,2013-08-21 00:00:00.0,PENDING_PAYMENT
10354,4540,2013-08-21 00:00:00.0,COMPLETE
1035,4541,2013-08-21 00:00:00.0,COMPLETE
3558,4542,2013-08-21 00:00:00.0,COMPLETE
12058,4543,2013-08-21 00:00:00.0,COMPLETE
4414,4544,2013-08-21 00:00:00.0,PENDING_PAYMENT
7416,4545,2013-08-21 00:00:00.0,CLOSED
8711,4546,2013-08-21 00:00:00.0,PENDING_PAYMENT
3094,4547,2013-08-22 00:00:00.0,PENDING_PAYMENT
12045,4548,2013-08-22 00:00:00.0,PENDING_PAYMENT
7519,4549,2013-08-22 00:00:00.0,PENDING_PAYMENT
549,4550,2013-08-22 00:00:00.0,PROCESSING
1689,4551,2013-08-22 00:00:00.0,PENDING
4993,4552,2013-08-22 00:00:00.0,ON_HOLD
302,4553,2013-08-22 00:00:00.0,CLOSED
10421,4554,2013-08-22 00:00:00.0,PENDING_PAYMENT
9097,4555,2013-08-22 00:00:00.0,ON_HOLD
904,4556,2013-08-22 00:00:00.0,COMPLETE
2521,4557,2013-08-22 00:00:00.0,PENDING_PAYMENT
10116,4558,2013-08-22 00:00:00.0,SUSPECTED_FRAUD
675,4559,2013-08-22 00:00:00.0,PENDING_PAYMENT
2851,4560,2013-08-22 00:00:00.0,PENDING
7037,4561,2013-08-22 00:00:00.0,COMPLETE
5901,4562,2013-08-22 00:00:00.0,COMPLETE
6355,4563,2013-08-22 00:00:00.0,COMPLETE
2615,4564,2013-08-22 00:00:00.0,COMPLETE
11449,4565,2013-08-22 00:00:00.0,COMPLETE
6337,4566,2013-08-22 00:00:00.0,PENDING_PAYMENT
11931,4567,2013-08-22 00:00:00.0,CANCELED
264,4568,2013-08-22 00:00:00.0,COMPLETE
2216,4569,2013-08-22 00:00:00.0,ON_HOLD
3407,4570,2013-08-22 00:00:00.0,ON_HOLD
10586,4571,2013-08-22 00:00:00.0,COMPLETE
11043,4572,2013-08-22 00:00:00.0,PENDING
9053,4573,2013-08-22 00:00:00.0,COMPLETE
2404,4574,2013-08-22 00:00:00.0,PROCESSING
3462,4575,2013-08-22 00:00:00.0,PENDING_PAYMENT
3369,4576,2013-08-22 00:00:00.0,PENDING_PAYMENT
4940,4577,2013-08-22 00:00:00.0,PENDING
12164,4578,2013-08-22 00:00:00.0,COMPLETE
6331,4579,2013-08-22 00:00:00.0,PROCESSING
5400,4580,2013-08-22 00:00:00.0,ON_HOLD
8407,4581,2013-08-22 00:00:00.0,PENDING
5068,4582,2013-08-22 00:00:00.0,PENDING_PAYMENT
11217,4583,2013-08-22 00:00:00.0,ON_HOLD
5106,4584,2013-08-22 00:00:00.0,COMPLETE
501,4585,2013-08-22 00:00:00.0,CANCELED
418,4586,2013-08-22 00:00:00.0,PENDING_PAYMENT
6178,4587,2013-08-22 00:00:00.0,COMPLETE
11287,4588,2013-08-22 00:00:00.0,PROCESSING
5218,4589,2013-08-22 00:00:00.0,PROCESSING
2357,4590,2013-08-22 00:00:00.0,COMPLETE
2961,4591,2013-08-22 00:00:00.0,CANCELED
9152,4592,2013-08-22 00:00:00.0,PENDING
3428,4593,2013-08-22 00:00:00.0,PROCESSING
2728,4594,2013-08-22 00:00:00.0,CLOSED
959,4595,2013-08-22 00:00:00.0,COMPLETE
7909,4596,2013-08-22 00:00:00.0,CLOSED
2302,4597,2013-08-22 00:00:00.0,COMPLETE
9573,4598,2013-08-22 00:00:00.0,PENDING
7021,4599,2013-08-22 00:00:00.0,CLOSED
12035,4600,2013-08-22 00:00:00.0,COMPLETE
11529,4601,2013-08-22 00:00:00.0,PENDING_PAYMENT
791,4602,2013-08-22 00:00:00.0,PENDING_PAYMENT
7757,4603,2013-08-22 00:00:00.0,PENDING_PAYMENT
11740,4604,2013-08-22 00:00:00.0,PENDING
5072,4605,2013-08-22 00:00:00.0,CLOSED
4246,4606,2013-08-22 00:00:00.0,COMPLETE
8324,4607,2013-08-22 00:00:00.0,COMPLETE
3736,4608,2013-08-22 00:00:00.0,CANCELED
8981,4609,2013-08-22 00:00:00.0,PENDING_PAYMENT
7185,4610,2013-08-22 00:00:00.0,SUSPECTED_FRAUD
7415,4611,2013-08-22 00:00:00.0,COMPLETE
1007,4612,2013-08-22 00:00:00.0,PENDING
8205,4613,2013-08-22 00:00:00.0,ON_HOLD
6446,4614,2013-08-22 00:00:00.0,COMPLETE
1024,4615,2013-08-22 00:00:00.0,COMPLETE
6736,4616,2013-08-22 00:00:00.0,PENDING
6360,4617,2013-08-22 00:00:00.0,PENDING_PAYMENT
4473,4618,2013-08-22 00:00:00.0,ON_HOLD
6374,4619,2013-08-22 00:00:00.0,PENDING_PAYMENT
9526,4620,2013-08-22 00:00:00.0,PENDING
400,4621,2013-08-22 00:00:00.0,PROCESSING
5280,4622,2013-08-22 00:00:00.0,CLOSED
897,4623,2013-08-22 00:00:00.0,ON_HOLD
4172,4624,2013-08-22 00:00:00.0,PENDING
11427,4625,2013-08-22 00:00:00.0,PENDING
2885,4626,2013-08-22 00:00:00.0,COMPLETE
6452,4627,2013-08-22 00:00:00.0,CLOSED
12004,4628,2013-08-22 00:00:00.0,PROCESSING
8751,4629,2013-08-22 00:00:00.0,PENDING
1792,4630,2013-08-22 00:00:00.0,PENDING_PAYMENT
8461,4631,2013-08-22 00:00:00.0,ON_HOLD
3262,4632,2013-08-22 00:00:00.0,PROCESSING
6233,4633,2013-08-22 00:00:00.0,COMPLETE
4364,4634,2013-08-22 00:00:00.0,COMPLETE
9894,4635,2013-08-22 00:00:00.0,COMPLETE
10099,4636,2013-08-22 00:00:00.0,COMPLETE
5045,4637,2013-08-22 00:00:00.0,CLOSED
10584,4638,2013-08-22 00:00:00.0,COMPLETE
8386,4639,2013-08-22 00:00:00.0,COMPLETE
11540,4640,2013-08-22 00:00:00.0,COMPLETE
5403,4641,2013-08-22 00:00:00.0,CLOSED
5631,4642,2013-08-22 00:00:00.0,CLOSED
6639,4643,2013-08-22 00:00:00.0,COMPLETE
5565,4644,2013-08-22 00:00:00.0,PROCESSING
11880,4645,2013-08-22 00:00:00.0,PENDING_PAYMENT
4706,4646,2013-08-22 00:00:00.0,PENDING
7140,4647,2013-08-22 00:00:00.0,PAYMENT_REVIEW
3304,4648,2013-08-22 00:00:00.0,ON_HOLD
2691,4649,2013-08-22 00:00:00.0,PROCESSING
5696,4650,2013-08-22 00:00:00.0,PENDING_PAYMENT
5872,4651,2013-08-22 00:00:00.0,PENDING_PAYMENT
4745,4652,2013-08-22 00:00:00.0,PAYMENT_REVIEW
7224,4653,2013-08-22 00:00:00.0,PENDING
5832,4654,2013-08-22 00:00:00.0,SUSPECTED_FRAUD
9521,4655,2013-08-22 00:00:00.0,PENDING_PAYMENT
875,4656,2013-08-22 00:00:00.0,PENDING_PAYMENT
4082,4657,2013-08-22 00:00:00.0,COMPLETE
2830,4658,2013-08-22 00:00:00.0,PENDING_PAYMENT
3295,4659,2013-08-22 00:00:00.0,PENDING_PAYMENT
9884,4660,2013-08-22 00:00:00.0,PROCESSING
1575,4661,2013-08-22 00:00:00.0,COMPLETE
11336,4662,2013-08-22 00:00:00.0,COMPLETE
3723,4663,2013-08-22 00:00:00.0,CLOSED
8124,4664,2013-08-22 00:00:00.0,PROCESSING
1436,4665,2013-08-22 00:00:00.0,COMPLETE
8045,4666,2013-08-22 00:00:00.0,PENDING
8108,4667,2013-08-22 00:00:00.0,COMPLETE
3851,4668,2013-08-22 00:00:00.0,ON_HOLD
231,4669,2013-08-22 00:00:00.0,CLOSED
5969,4670,2013-08-22 00:00:00.0,PENDING_PAYMENT
9325,4671,2013-08-22 00:00:00.0,COMPLETE
11804,4672,2013-08-22 00:00:00.0,CLOSED
140,4673,2013-08-22 00:00:00.0,PENDING_PAYMENT
5193,4674,2013-08-22 00:00:00.0,PENDING
10083,4675,2013-08-22 00:00:00.0,COMPLETE
1806,4676,2013-08-22 00:00:00.0,PENDING
7093,4677,2013-08-22 00:00:00.0,PENDING_PAYMENT
9377,4678,2013-08-22 00:00:00.0,COMPLETE
6517,4679,2013-08-22 00:00:00.0,COMPLETE
10672,4680,2013-08-22 00:00:00.0,ON_HOLD
11799,4681,2013-08-22 00:00:00.0,COMPLETE
7872,4682,2013-08-22 00:00:00.0,COMPLETE
5667,4683,2013-08-22 00:00:00.0,COMPLETE
9641,4684,2013-08-22 00:00:00.0,ON_HOLD
5648,4685,2013-08-22 00:00:00.0,CLOSED
6548,4686,2013-08-22 00:00:00.0,PROCESSING
1761,4687,2013-08-22 00:00:00.0,COMPLETE
7886,4688,2013-08-22 00:00:00.0,PENDING_PAYMENT
11746,4689,2013-08-22 00:00:00.0,PROCESSING
61,4690,2013-08-22 00:00:00.0,COMPLETE
5371,4691,2013-08-22 00:00:00.0,PENDING_PAYMENT
3627,4692,2013-08-22 00:00:00.0,COMPLETE
11622,4693,2013-08-22 00:00:00.0,PROCESSING
518,4694,2013-08-22 00:00:00.0,PENDING_PAYMENT
10572,4695,2013-08-22 00:00:00.0,COMPLETE
10790,4696,2013-08-22 00:00:00.0,PROCESSING
11088,4697,2013-08-22 00:00:00.0,PENDING_PAYMENT
2433,4698,2013-08-22 00:00:00.0,CANCELED
9541,4699,2013-08-22 00:00:00.0,CLOSED
2804,4700,2013-08-22 00:00:00.0,COMPLETE
7330,4701,2013-08-22 00:00:00.0,ON_HOLD
7891,4702,2013-08-22 00:00:00.0,PROCESSING
8605,4703,2013-08-22 00:00:00.0,PENDING_PAYMENT
8413,4704,2013-08-22 00:00:00.0,COMPLETE
8810,4705,2013-08-22 00:00:00.0,COMPLETE
8630,4706,2013-08-22 00:00:00.0,COMPLETE
2171,4707,2013-08-22 00:00:00.0,PENDING
5887,4708,2013-08-22 00:00:00.0,COMPLETE
8118,4709,2013-08-22 00:00:00.0,COMPLETE
2376,4710,2013-08-22 00:00:00.0,COMPLETE
10031,4711,2013-08-22 00:00:00.0,COMPLETE
9324,4712,2013-08-23 00:00:00.0,CLOSED
10915,4713,2013-08-23 00:00:00.0,PENDING_PAYMENT
3482,4714,2013-08-23 00:00:00.0,COMPLETE
4191,4715,2013-08-23 00:00:00.0,PENDING
11505,4716,2013-08-23 00:00:00.0,PROCESSING
7205,4717,2013-08-23 00:00:00.0,ON_HOLD
6255,4718,2013-08-23 00:00:00.0,PENDING
9504,4719,2013-08-23 00:00:00.0,PENDING
3978,4720,2013-08-23 00:00:00.0,CLOSED
7175,4721,2013-08-23 00:00:00.0,COMPLETE
298,4722,2013-08-23 00:00:00.0,PENDING
10204,4723,2013-08-23 00:00:00.0,PROCESSING
7684,4724,2013-08-23 00:00:00.0,PENDING_PAYMENT
393,4725,2013-08-23 00:00:00.0,ON_HOLD
1390,4726,2013-08-23 00:00:00.0,PENDING_PAYMENT
4106,4727,2013-08-23 00:00:00.0,PENDING_PAYMENT
2341,4728,2013-08-23 00:00:00.0,CLOSED
1514,4729,2013-08-23 00:00:00.0,CANCELED
5654,4730,2013-08-23 00:00:00.0,PENDING
279,4731,2013-08-23 00:00:00.0,CLOSED
2914,4732,2013-08-23 00:00:00.0,PENDING_PAYMENT
2152,4733,2013-08-23 00:00:00.0,PROCESSING
6768,4734,2013-08-23 00:00:00.0,ON_HOLD
6878,4735,2013-08-23 00:00:00.0,PAYMENT_REVIEW
8393,4736,2013-08-23 00:00:00.0,PENDING_PAYMENT
3993,4737,2013-08-23 00:00:00.0,ON_HOLD
62,4738,2013-08-23 00:00:00.0,ON_HOLD
1234,4739,2013-08-23 00:00:00.0,COMPLETE
4997,4740,2013-08-23 00:00:00.0,COMPLETE
11685,4741,2013-08-23 00:00:00.0,PROCESSING
9537,4742,2013-08-23 00:00:00.0,COMPLETE
10054,4743,2013-08-23 00:00:00.0,COMPLETE
9414,4744,2013-08-23 00:00:00.0,SUSPECTED_FRAUD
10123,4745,2013-08-23 00:00:00.0,COMPLETE
11884,4746,2013-08-23 00:00:00.0,CLOSED
7359,4747,2013-08-23 00:00:00.0,PROCESSING
3775,4748,2013-08-23 00:00:00.0,PROCESSING
5636,4749,2013-08-23 00:00:00.0,ON_HOLD
11300,4750,2013-08-23 00:00:00.0,COMPLETE
6085,4751,2013-08-23 00:00:00.0,PENDING
10900,4752,2013-08-23 00:00:00.0,COMPLETE
10077,4753,2013-08-23 00:00:00.0,COMPLETE
12287,4754,2013-08-23 00:00:00.0,CANCELED
7776,4755,2013-08-23 00:00:00.0,PROCESSING
10010,4756,2013-08-23 00:00:00.0,CANCELED
1659,4757,2013-08-23 00:00:00.0,PROCESSING
4414,4758,2013-08-23 00:00:00.0,COMPLETE
4877,4759,2013-08-23 00:00:00.0,PENDING_PAYMENT
11685,4760,2013-08-23 00:00:00.0,COMPLETE
5708,4761,2013-08-23 00:00:00.0,COMPLETE
4578,4762,2013-08-23 00:00:00.0,COMPLETE
1013,4763,2013-08-23 00:00:00.0,COMPLETE
924,4764,2013-08-23 00:00:00.0,PENDING_PAYMENT
5042,4765,2013-08-23 00:00:00.0,PENDING_PAYMENT
6385,4766,2013-08-23 00:00:00.0,PROCESSING
10099,4767,2013-08-23 00:00:00.0,CLOSED
9506,4768,2013-08-23 00:00:00.0,PENDING_PAYMENT
6225,4769,2013-08-23 00:00:00.0,CLOSED
6228,4770,2013-08-23 00:00:00.0,COMPLETE
8464,4771,2013-08-23 00:00:00.0,PENDING_PAYMENT
605,4772,2013-08-23 00:00:00.0,COMPLETE
1833,4773,2013-08-23 00:00:00.0,COMPLETE
2883,4774,2013-08-23 00:00:00.0,PENDING_PAYMENT
6436,4775,2013-08-23 00:00:00.0,PROCESSING
6960,4776,2013-08-23 00:00:00.0,PROCESSING
10668,4777,2013-08-23 00:00:00.0,COMPLETE
3442,4778,2013-08-23 00:00:00.0,PROCESSING
1066,4779,2013-08-23 00:00:00.0,PENDING
1339,4780,2013-08-23 00:00:00.0,COMPLETE
2404,4781,2013-08-23 00:00:00.0,ON_HOLD
4335,4782,2013-08-23 00:00:00.0,COMPLETE
11786,4783,2013-08-23 00:00:00.0,PENDING_PAYMENT
6704,4784,2013-08-23 00:00:00.0,COMPLETE
11589,4785,2013-08-23 00:00:00.0,PENDING_PAYMENT
4578,4786,2013-08-23 00:00:00.0,COMPLETE
1022,4787,2013-08-23 00:00:00.0,PENDING
6890,4788,2013-08-23 00:00:00.0,PENDING
10209,4789,2013-08-23 00:00:00.0,PENDING
4410,4790,2013-08-23 00:00:00.0,COMPLETE
6288,4791,2013-08-23 00:00:00.0,PROCESSING
4732,4792,2013-08-23 00:00:00.0,PENDING
803,4793,2013-08-23 00:00:00.0,COMPLETE
9406,4794,2013-08-23 00:00:00.0,COMPLETE
9400,4795,2013-08-23 00:00:00.0,PROCESSING
10821,4796,2013-08-23 00:00:00.0,PROCESSING
9077,4797,2013-08-23 00:00:00.0,PENDING
12323,4798,2013-08-23 00:00:00.0,PROCESSING
12434,4799,2013-08-23 00:00:00.0,PENDING_PAYMENT
4409,4800,2013-08-23 00:00:00.0,PROCESSING
11630,4801,2013-08-23 00:00:00.0,CANCELED
10408,4802,2013-08-23 00:00:00.0,COMPLETE
9195,4803,2013-08-23 00:00:00.0,COMPLETE
11971,4804,2013-08-23 00:00:00.0,COMPLETE
7251,4805,2013-08-23 00:00:00.0,CLOSED
9566,4806,2013-08-23 00:00:00.0,PROCESSING
7104,4807,2013-08-23 00:00:00.0,PENDING_PAYMENT
6727,4808,2013-08-23 00:00:00.0,COMPLETE
9586,4809,2013-08-23 00:00:00.0,CANCELED
6871,4810,2013-08-23 00:00:00.0,COMPLETE
10757,4811,2013-08-23 00:00:00.0,COMPLETE
10173,4812,2013-08-23 00:00:00.0,COMPLETE
8921,4813,2013-08-23 00:00:00.0,PROCESSING
10257,4814,2013-08-23 00:00:00.0,PENDING
8294,4815,2013-08-23 00:00:00.0,CLOSED
6088,4816,2013-08-23 00:00:00.0,COMPLETE
9820,4817,2013-08-23 00:00:00.0,PROCESSING
11528,4818,2013-08-23 00:00:00.0,CLOSED
2740,4819,2013-08-23 00:00:00.0,PENDING_PAYMENT
2099,4820,2013-08-23 00:00:00.0,PENDING
1548,4821,2013-08-23 00:00:00.0,PENDING_PAYMENT
5971,4822,2013-08-23 00:00:00.0,COMPLETE
11700,4823,2013-08-23 00:00:00.0,COMPLETE
3028,4824,2013-08-23 00:00:00.0,PROCESSING
1827,4825,2013-08-23 00:00:00.0,PENDING_PAYMENT
12201,4826,2013-08-23 00:00:00.0,COMPLETE
11021,4827,2013-08-23 00:00:00.0,PENDING
1890,4828,2013-08-23 00:00:00.0,PENDING
3631,4829,2013-08-23 00:00:00.0,COMPLETE
7925,4830,2013-08-23 00:00:00.0,PROCESSING
11295,4831,2013-08-23 00:00:00.0,PENDING_PAYMENT
10821,4832,2013-08-23 00:00:00.0,PENDING_PAYMENT
2991,4833,2013-08-23 00:00:00.0,COMPLETE
12185,4834,2013-08-23 00:00:00.0,PROCESSING
5467,4835,2013-08-23 00:00:00.0,PENDING_PAYMENT
1590,4836,2013-08-23 00:00:00.0,CLOSED
12283,4837,2013-08-23 00:00:00.0,PROCESSING
7745,4838,2013-08-23 00:00:00.0,CLOSED
4986,4839,2013-08-23 00:00:00.0,ON_HOLD
3533,4840,2013-08-23 00:00:00.0,PENDING_PAYMENT
7568,4841,2013-08-23 00:00:00.0,CLOSED
5800,4842,2013-08-23 00:00:00.0,PROCESSING
3550,4843,2013-08-23 00:00:00.0,CLOSED
5712,4844,2013-08-23 00:00:00.0,COMPLETE
9040,4845,2013-08-23 00:00:00.0,COMPLETE
9892,4846,2013-08-23 00:00:00.0,PENDING
4026,4847,2013-08-23 00:00:00.0,CLOSED
4836,4848,2013-08-23 00:00:00.0,COMPLETE
2736,4849,2013-08-23 00:00:00.0,PENDING
7600,4850,2013-08-23 00:00:00.0,PROCESSING
2907,4851,2013-08-23 00:00:00.0,COMPLETE
2557,4852,2013-08-23 00:00:00.0,COMPLETE
4864,4853,2013-08-23 00:00:00.0,PENDING_PAYMENT
2007,4854,2013-08-23 00:00:00.0,PENDING_PAYMENT
5953,4855,2013-08-23 00:00:00.0,COMPLETE
7489,4856,2013-08-23 00:00:00.0,PENDING
3488,4857,2013-08-23 00:00:00.0,ON_HOLD
4036,4858,2013-08-23 00:00:00.0,CLOSED
3605,4859,2013-08-23 00:00:00.0,PENDING_PAYMENT
10757,4860,2013-08-23 00:00:00.0,PENDING_PAYMENT
7831,4861,2013-08-23 00:00:00.0,COMPLETE
1436,4862,2013-08-23 00:00:00.0,PENDING
3929,4863,2013-08-23 00:00:00.0,COMPLETE
4776,4864,2013-08-23 00:00:00.0,COMPLETE
10067,4865,2013-08-23 00:00:00.0,PAYMENT_REVIEW
9627,4866,2013-08-23 00:00:00.0,PENDING_PAYMENT
8118,4867,2013-08-23 00:00:00.0,PENDING_PAYMENT
11309,4868,2013-08-23 00:00:00.0,SUSPECTED_FRAUD
2137,4869,2013-08-23 00:00:00.0,CLOSED
9369,4870,2013-08-23 00:00:00.0,PROCESSING
7796,4871,2013-08-23 00:00:00.0,PROCESSING
11970,4872,2013-08-23 00:00:00.0,CLOSED
9570,4873,2013-08-24 00:00:00.0,PENDING
8804,4874,2013-08-24 00:00:00.0,ON_HOLD
8674,4875,2013-08-24 00:00:00.0,PENDING
12226,4876,2013-08-24 00:00:00.0,ON_HOLD
2230,4877,2013-08-24 00:00:00.0,COMPLETE
1790,4878,2013-08-24 00:00:00.0,PROCESSING
9862,4879,2013-08-24 00:00:00.0,CANCELED
10993,4880,2013-08-24 00:00:00.0,COMPLETE
3487,4881,2013-08-24 00:00:00.0,CLOSED
8083,4882,2013-08-24 00:00:00.0,COMPLETE
4916,4883,2013-08-24 00:00:00.0,COMPLETE
10578,4884,2013-08-24 00:00:00.0,PENDING
3468,4885,2013-08-24 00:00:00.0,PENDING_PAYMENT
2872,4886,2013-08-24 00:00:00.0,ON_HOLD
4991,4887,2013-08-24 00:00:00.0,COMPLETE
506,4888,2013-08-24 00:00:00.0,CANCELED
4391,4889,2013-08-24 00:00:00.0,PENDING_PAYMENT
12057,4890,2013-08-24 00:00:00.0,PENDING_PAYMENT
7813,4891,2013-08-24 00:00:00.0,COMPLETE
1510,4892,2013-08-24 00:00:00.0,PENDING_PAYMENT
9096,4893,2013-08-24 00:00:00.0,PENDING_PAYMENT
3499,4894,2013-08-24 00:00:00.0,PENDING
4239,4895,2013-08-24 00:00:00.0,PENDING_PAYMENT
5032,4896,2013-08-24 00:00:00.0,PENDING_PAYMENT
12272,4897,2013-08-24 00:00:00.0,COMPLETE
8579,4898,2013-08-24 00:00:00.0,COMPLETE
7546,4899,2013-08-24 00:00:00.0,COMPLETE
1214,4900,2013-08-24 00:00:00.0,COMPLETE
8954,4901,2013-08-24 00:00:00.0,COMPLETE
2401,4902,2013-08-24 00:00:00.0,PENDING_PAYMENT
8418,4903,2013-08-24 00:00:00.0,PROCESSING
9285,4904,2013-08-24 00:00:00.0,CLOSED
5236,4905,2013-08-24 00:00:00.0,PENDING_PAYMENT
6563,4906,2013-08-24 00:00:00.0,PENDING_PAYMENT
517,4907,2013-08-24 00:00:00.0,COMPLETE
12379,4908,2013-08-24 00:00:00.0,PENDING_PAYMENT
11541,4909,2013-08-24 00:00:00.0,PENDING
6320,4910,2013-08-24 00:00:00.0,COMPLETE
1720,4911,2013-08-24 00:00:00.0,PENDING_PAYMENT
6751,4912,2013-08-24 00:00:00.0,COMPLETE
4065,4913,2013-08-24 00:00:00.0,COMPLETE
12047,4914,2013-08-24 00:00:00.0,COMPLETE
11889,4915,2013-08-24 00:00:00.0,PENDING_PAYMENT
10160,4916,2013-08-24 00:00:00.0,PENDING
5292,4917,2013-08-24 00:00:00.0,COMPLETE
2629,4918,2013-08-24 00:00:00.0,CLOSED
647,4919,2013-08-24 00:00:00.0,PENDING
8779,4920,2013-08-24 00:00:00.0,PENDING_PAYMENT
5556,4921,2013-08-24 00:00:00.0,PENDING_PAYMENT
5851,4922,2013-08-24 00:00:00.0,COMPLETE
12039,4923,2013-08-24 00:00:00.0,PENDING_PAYMENT
6716,4924,2013-08-24 00:00:00.0,COMPLETE
7974,4925,2013-08-24 00:00:00.0,PENDING
8498,4926,2013-08-24 00:00:00.0,PROCESSING
4479,4927,2013-08-24 00:00:00.0,CLOSED
9204,4928,2013-08-24 00:00:00.0,COMPLETE
2232,4929,2013-08-24 00:00:00.0,COMPLETE
9135,4930,2013-08-24 00:00:00.0,COMPLETE
9920,4931,2013-08-24 00:00:00.0,ON_HOLD
1197,4932,2013-08-24 00:00:00.0,COMPLETE
3498,4933,2013-08-24 00:00:00.0,ON_HOLD
7297,4934,2013-08-24 00:00:00.0,COMPLETE
4431,4935,2013-08-24 00:00:00.0,PENDING_PAYMENT
3429,4936,2013-08-24 00:00:00.0,PENDING
11824,4937,2013-08-24 00:00:00.0,PENDING
2909,4938,2013-08-24 00:00:00.0,PROCESSING
4038,4939,2013-08-24 00:00:00.0,CLOSED
9107,4940,2013-08-24 00:00:00.0,PROCESSING
10418,4941,2013-08-24 00:00:00.0,COMPLETE
180,4942,2013-08-24 00:00:00.0,CLOSED
1688,4943,2013-08-24 00:00:00.0,PROCESSING
11514,4944,2013-08-24 00:00:00.0,PENDING_PAYMENT
7833,4945,2013-08-24 00:00:00.0,COMPLETE
8628,4946,2013-08-24 00:00:00.0,COMPLETE
2730,4947,2013-08-24 00:00:00.0,COMPLETE
1738,4948,2013-08-24 00:00:00.0,PENDING_PAYMENT
7150,4949,2013-08-24 00:00:00.0,COMPLETE
12223,4950,2013-08-24 00:00:00.0,PENDING
2431,4951,2013-08-24 00:00:00.0,COMPLETE
7150,4952,2013-08-24 00:00:00.0,PROCESSING
7791,4953,2013-08-24 00:00:00.0,ON_HOLD
8885,4954,2013-08-24 00:00:00.0,PENDING
7422,4955,2013-08-24 00:00:00.0,PENDING_PAYMENT
1371,4956,2013-08-24 00:00:00.0,PENDING_PAYMENT
5999,4957,2013-08-24 00:00:00.0,COMPLETE
2953,4958,2013-08-24 00:00:00.0,CLOSED
5254,4959,2013-08-24 00:00:00.0,PENDING_PAYMENT
8848,4960,2013-08-24 00:00:00.0,PENDING_PAYMENT
7717,4961,2013-08-24 00:00:00.0,COMPLETE
2160,4962,2013-08-24 00:00:00.0,PENDING
3470,4963,2013-08-24 00:00:00.0,COMPLETE
5936,4964,2013-08-24 00:00:00.0,PENDING_PAYMENT
6048,4965,2013-08-24 00:00:00.0,COMPLETE
4888,4966,2013-08-24 00:00:00.0,ON_HOLD
5861,4967,2013-08-24 00:00:00.0,PENDING_PAYMENT
10438,4968,2013-08-24 00:00:00.0,PROCESSING
3937,4969,2013-08-24 00:00:00.0,COMPLETE
9107,4970,2013-08-24 00:00:00.0,PROCESSING
2353,4971,2013-08-24 00:00:00.0,PROCESSING
7962,4972,2013-08-24 00:00:00.0,PROCESSING
12409,4973,2013-08-24 00:00:00.0,ON_HOLD
8971,4974,2013-08-24 00:00:00.0,COMPLETE
1300,4975,2013-08-24 00:00:00.0,PROCESSING
11037,4976,2013-08-24 00:00:00.0,ON_HOLD
3140,4977,2013-08-24 00:00:00.0,PROCESSING
6742,4978,2013-08-24 00:00:00.0,COMPLETE
276,4979,2013-08-24 00:00:00.0,PENDING_PAYMENT
11959,4980,2013-08-24 00:00:00.0,COMPLETE
2403,4981,2013-08-24 00:00:00.0,CLOSED
8958,4982,2013-08-24 00:00:00.0,COMPLETE
11171,4983,2013-08-24 00:00:00.0,CLOSED
8554,4984,2013-08-24 00:00:00.0,COMPLETE
12020,4985,2013-08-24 00:00:00.0,PENDING
7700,4986,2013-08-24 00:00:00.0,CLOSED
8196,4987,2013-08-24 00:00:00.0,COMPLETE
9640,4988,2013-08-24 00:00:00.0,COMPLETE
